user_id,event_time,event_type,product_id,category_id,user_session,price,device,browser,location,time_on_page
1215,2025-03-19 05:49:59,cart,89,5,31242,529.23,desktop,Safari,UK,295
1680,2025-03-30 00:48:59,view,56,9,28855,420.19,mobile,Safari,USA,40
1715,2025-03-21 20:44:59,view,97,8,15578,532.75,tablet,Safari,Germany,158
1286,2025-03-07 00:36:59,view,42,2,48999,954.6,tablet,Chrome,India,131
1507,2025-03-24 00:13:59,purchase,92,9,25697,359.46,desktop,Chrome,Germany,56
1201,2025-03-04 02:31:59,purchase,6,6,46931,218.67,tablet,Safari,Germany,121
1360,2025-03-11 05:21:59,view,4,5,43772,718.26,mobile,Safari,Germany,16
1637,2025-03-16 17:23:59,view,8,5,35911,617.2,tablet,Safari,India,51
1840,2025-03-29 13:44:59,view,29,8,37675,915.36,desktop,Firefox,Canada,89
1475,2025-03-15 10:44:59,view,98,9,12890,173.24,tablet,Chrome,France,35
1255,2025-03-26 09:01:59,view,32,1,13784,515.75,mobile,Chrome,India,70
1945,2025-03-30 01:14:59,view,89,10,28715,197.13,desktop,Safari,India,14
1084,2025-03-05 06:58:59,view,22,9,40160,982.38,desktop,Firefox,USA,214
1626,2025-03-15 12:09:59,view,28,1,39901,255.81,tablet,Safari,Canada,100
1676,2025-03-21 13:23:59,view,70,8,18256,245.27,mobile,Chrome,India,156
1646,2025-03-16 04:17:59,view,51,1,20842,213.13,tablet,Firefox,Canada,175
1598,2025-03-04 04:38:59,view,25,1,42567,381.93,mobile,Safari,France,170
1756,2025-03-21 08:21:59,view,19,6,22927,509.02,tablet,Firefox,India,172
1959,2025-03-24 19:49:59,view,84,9,44955,225.45,desktop,Safari,Canada,136
1650,2025-03-27 10:28:59,view,32,4,12050,300.73,mobile,Edge,USA,174
1337,2025-04-03 09:25:59,view,65,7,34827,415.08,mobile,Chrome,UK,137
1722,2025-03-16 07:42:59,cart,28,5,18819,306.13,mobile,Chrome,Canada,197
1845,2025-03-17 11:57:59,view,32,5,40551,560.68,mobile,Edge,Canada,86
1960,2025-03-22 12:05:59,cart,84,3,11128,525.5,tablet,Firefox,India,139
1738,2025-03-07 19:11:59,view,51,10,14786,93.69,mobile,Chrome,Canada,175
1580,2025-03-14 18:34:59,view,52,5,34415,938.73,desktop,Safari,Germany,229
1582,2025-03-13 16:15:59,view,19,9,11553,792.04,mobile,Firefox,Germany,112
1132,2025-03-20 01:12:59,cart,1,2,30921,249.19,mobile,Firefox,USA,172
1587,2025-03-23 14:12:59,purchase,30,3,13747,908.59,mobile,Chrome,India,183
1501,2025-03-12 01:53:59,view,51,7,48749,239.96,desktop,Chrome,Canada,168
1794,2025-03-15 01:46:59,view,10,9,46491,672.23,desktop,Safari,Germany,127
1990,2025-03-20 13:18:59,view,69,3,35012,10.35,desktop,Safari,Germany,242
1808,2025-03-31 04:45:59,view,92,4,29691,262.91,tablet,Edge,Canada,73
1318,2025-03-14 11:43:59,view,10,5,16761,686.23,mobile,Safari,UK,188
1462,2025-03-12 17:00:59,cart,4,9,16582,960.8,mobile,Edge,India,59
1462,2025-03-12 00:52:59,purchase,100,5,16582,879.27,mobile,Edge,USA,249
1132,2025-03-16 07:16:59,purchase,49,10,30921,699.22,mobile,Chrome,Canada,125
1204,2025-03-31 09:29:59,view,67,1,32037,763.7,tablet,Firefox,France,150
1483,2025-03-11 05:46:59,purchase,52,7,44999,501.16,desktop,Chrome,Canada,90
1523,2025-03-04 14:23:59,view,82,2,19539,604.55,mobile,Safari,UK,18
1598,2025-03-20 13:56:59,purchase,95,2,44150,739.31,tablet,Safari,France,137
1495,2025-03-05 04:22:59,view,20,2,32458,231.28,desktop,Chrome,France,239
1205,2025-03-14 01:50:59,cart,23,4,48255,344.99,tablet,Firefox,USA,116
1116,2025-03-18 15:58:59,cart,94,7,40164,547.02,tablet,Firefox,Germany,172
1572,2025-03-20 08:34:59,view,54,3,27500,434.69,tablet,Safari,Canada,65
1821,2025-03-08 16:01:59,view,15,8,19337,141.73,tablet,Firefox,Germany,235
1786,2025-03-27 11:10:59,purchase,60,1,10722,824.1,tablet,Safari,USA,161
1257,2025-04-01 19:22:59,view,23,7,42429,194.87,desktop,Chrome,Germany,73
1726,2025-03-19 22:12:59,view,3,7,25059,202.55,tablet,Chrome,Germany,37
1646,2025-03-05 10:27:59,view,8,10,20842,897.1,desktop,Chrome,UK,158
1938,2025-03-10 03:44:59,cart,55,10,18818,374.94,mobile,Edge,India,47
1762,2025-03-28 05:16:59,view,90,8,28289,712.81,tablet,Edge,UK,269
1938,2025-03-08 20:20:59,purchase,6,5,18818,896.54,desktop,Edge,France,40
1589,2025-03-16 03:27:59,view,2,3,41968,129.21,tablet,Safari,India,249
1148,2025-03-29 01:51:59,view,81,7,38470,663.21,desktop,Safari,Canada,33
1877,2025-03-11 19:37:59,view,73,2,25105,294.1,mobile,Edge,India,67
1924,2025-04-01 22:09:59,purchase,30,8,34329,609.9,tablet,Edge,Germany,102
1291,2025-03-14 07:49:59,cart,90,3,38042,921.41,desktop,Safari,Germany,243
1956,2025-03-28 11:40:59,view,74,2,41308,550.61,mobile,Safari,USA,83
1027,2025-03-08 12:24:59,view,46,4,45094,647.9,tablet,Chrome,Germany,266
1877,2025-03-04 09:19:59,view,37,2,25105,960.2,desktop,Chrome,USA,104
1553,2025-03-25 14:47:59,view,30,2,26290,356.66,desktop,Chrome,France,62
1888,2025-03-25 08:10:59,purchase,25,1,14056,139.92,mobile,Firefox,France,230
1291,2025-03-30 11:25:59,purchase,47,3,38042,48.75,desktop,Chrome,Canada,189
1800,2025-03-28 13:41:59,view,83,5,38848,493.6,tablet,Safari,France,73
1911,2025-04-01 21:59:59,view,68,2,47727,635.01,desktop,Firefox,Germany,299
1325,2025-03-22 17:54:59,view,39,7,47812,348.1,mobile,Edge,Canada,206
1374,2025-03-28 05:56:59,view,36,10,36931,861.34,tablet,Firefox,India,293
1841,2025-03-31 12:34:59,view,54,7,27916,570.22,mobile,Safari,India,189
1609,2025-03-18 10:26:59,view,95,8,26691,682.26,tablet,Edge,Canada,226
1171,2025-03-31 11:32:59,view,1,6,23253,195.19,tablet,Edge,UK,194
1366,2025-03-19 11:02:59,view,43,5,41467,948.28,tablet,Chrome,Germany,35
1012,2025-03-31 14:35:59,purchase,39,5,42286,885.42,tablet,Safari,USA,234
1491,2025-03-23 06:36:59,cart,22,3,46995,734.83,tablet,Firefox,Germany,110
1630,2025-03-13 16:17:59,view,13,10,13696,724.16,tablet,Firefox,India,158
1457,2025-03-12 00:05:59,view,47,10,43795,123.47,tablet,Safari,Germany,236
1932,2025-03-13 09:38:59,view,2,2,11459,310.74,desktop,Firefox,Germany,16
1944,2025-03-24 17:06:59,cart,11,5,34489,426.05,desktop,Chrome,Germany,126
1736,2025-03-29 05:00:59,view,18,7,18568,106.68,mobile,Firefox,Canada,288
1570,2025-03-11 20:38:59,view,41,4,15506,768.82,desktop,Safari,USA,15
1892,2025-03-05 22:26:59,view,42,6,25991,691.68,mobile,Edge,UK,260
1605,2025-03-31 04:37:59,purchase,92,10,34003,749.58,desktop,Firefox,UK,36
1445,2025-03-09 17:28:59,view,89,4,20338,59.26,desktop,Chrome,India,224
1131,2025-03-30 20:39:59,cart,47,1,30499,852.46,tablet,Firefox,Canada,221
1397,2025-03-07 03:04:59,view,15,6,12404,64.95,mobile,Firefox,Canada,297
1617,2025-03-08 22:57:59,view,48,4,12605,640.95,desktop,Safari,USA,265
1814,2025-03-23 12:48:59,view,6,10,47938,428.01,desktop,Edge,Canada,290
1680,2025-03-27 00:42:59,view,23,6,28855,742.36,mobile,Chrome,Canada,229
1151,2025-03-24 01:49:59,view,3,9,23519,278.75,tablet,Chrome,UK,256
1889,2025-03-18 18:28:59,cart,61,4,13903,952.66,mobile,Edge,Canada,143
1868,2025-03-10 03:25:59,view,47,10,43899,158.98,mobile,Firefox,France,201
1347,2025-03-14 01:51:59,purchase,83,9,16392,699.47,mobile,Firefox,Germany,242
1320,2025-04-02 14:49:59,view,5,4,25848,183.79,desktop,Edge,USA,198
1662,2025-03-30 08:35:59,view,16,2,44009,756.53,mobile,Chrome,Canada,149
1889,2025-03-25 11:18:59,purchase,76,8,13903,792.33,mobile,Chrome,France,290
1259,2025-03-12 08:26:59,view,49,1,33160,66.42,mobile,Safari,Germany,254
1397,2025-03-31 09:09:59,cart,76,9,17270,665.74,mobile,Firefox,Germany,213
1885,2025-03-29 10:03:59,view,74,3,11014,646.95,mobile,Safari,Canada,222
1831,2025-03-19 09:36:59,cart,62,6,29585,798.64,desktop,Safari,USA,32
1217,2025-03-22 16:31:59,view,20,5,46085,287.69,tablet,Safari,UK,120
1561,2025-03-10 16:58:59,view,54,9,32010,889.2,desktop,Chrome,India,21
1600,2025-03-25 17:43:59,cart,74,8,11120,759.31,desktop,Edge,UK,90
1041,2025-03-25 04:09:59,view,89,8,14774,178.92,tablet,Edge,UK,85
1397,2025-03-19 15:59:59,purchase,47,6,17270,13.42,desktop,Safari,Germany,226
1188,2025-03-30 22:09:59,view,91,2,34060,501.16,mobile,Edge,France,213
1870,2025-03-27 18:27:59,view,80,2,49535,378.0,tablet,Safari,UK,190
1879,2025-03-10 20:02:59,cart,64,2,46525,176.61,desktop,Firefox,Canada,71
1346,2025-03-09 09:44:59,view,16,7,12471,670.19,desktop,Firefox,Germany,101
1439,2025-03-20 02:21:59,cart,76,8,49044,76.95,desktop,Edge,Canada,28
1219,2025-03-18 13:14:59,purchase,93,3,37793,440.98,desktop,Chrome,UK,258
1210,2025-04-03 12:48:59,cart,20,10,46220,169.31,desktop,Firefox,USA,90
1925,2025-03-22 22:56:59,purchase,56,8,21743,399.23,desktop,Chrome,India,12
1879,2025-03-08 14:18:59,purchase,36,6,46525,198.57,tablet,Safari,Canada,134
1082,2025-03-29 06:48:59,view,30,2,37611,949.61,mobile,Firefox,India,121
1752,2025-03-06 01:26:59,view,56,1,35863,25.53,tablet,Edge,UK,172
1087,2025-03-23 11:45:59,view,64,7,28826,888.51,tablet,Safari,India,201
1684,2025-03-13 12:50:59,view,5,10,28052,992.44,mobile,Chrome,India,13
1014,2025-03-22 05:05:59,cart,2,2,35946,669.01,desktop,Safari,USA,241
1210,2025-03-15 21:40:59,purchase,42,5,46220,913.58,desktop,Firefox,UK,231
1348,2025-03-20 20:06:59,cart,17,3,38212,717.45,mobile,Chrome,USA,214
1427,2025-03-25 10:01:59,view,26,9,40265,85.41,desktop,Firefox,Canada,104
1530,2025-03-11 06:43:59,view,84,3,30022,774.67,tablet,Edge,Germany,190
1303,2025-03-24 01:12:59,view,90,4,22056,84.05,tablet,Chrome,USA,170
1765,2025-03-11 12:13:59,view,68,5,13676,22.12,tablet,Firefox,France,222
1465,2025-03-31 13:42:59,view,91,4,24982,973.07,tablet,Chrome,UK,158
1586,2025-03-19 03:06:59,view,91,8,14736,394.03,tablet,Safari,France,13
1967,2025-03-24 00:59:59,purchase,95,6,11321,49.83,mobile,Edge,France,248
1942,2025-03-14 16:07:59,purchase,78,9,49644,554.11,desktop,Edge,UK,242
1227,2025-03-28 22:54:59,view,92,5,26015,336.58,tablet,Firefox,USA,52
1262,2025-03-16 00:41:59,view,68,8,39716,458.37,mobile,Chrome,Canada,218
1784,2025-03-10 01:47:59,purchase,56,9,18389,551.71,mobile,Firefox,Germany,213
1289,2025-03-30 01:58:59,cart,93,10,36160,666.74,tablet,Safari,Canada,176
1441,2025-03-13 20:27:59,view,59,4,29712,511.69,tablet,Safari,UK,135
1337,2025-03-11 04:30:59,view,82,3,34827,138.12,mobile,Edge,Germany,102
1656,2025-03-04 00:19:59,cart,29,2,28658,140.07,desktop,Safari,Canada,259
1602,2025-03-04 11:09:59,view,96,4,28215,651.22,mobile,Chrome,USA,207
1286,2025-03-30 05:45:59,view,38,7,23540,714.13,mobile,Chrome,Canada,296
1834,2025-03-09 01:27:59,view,4,2,48413,844.93,desktop,Safari,UK,136
1596,2025-03-19 18:45:59,view,49,8,22729,66.52,desktop,Safari,UK,144
1160,2025-03-16 15:56:59,view,84,3,35308,544.18,mobile,Safari,France,118
1011,2025-03-25 00:34:59,view,55,6,29848,104.74,mobile,Firefox,Germany,205
1336,2025-03-25 17:37:59,view,49,8,45366,83.71,desktop,Chrome,France,266
1856,2025-03-26 05:37:59,view,96,6,40477,132.28,mobile,Edge,USA,49
1515,2025-03-31 06:07:59,cart,89,2,26829,383.49,tablet,Firefox,India,257
1711,2025-03-04 09:53:59,view,17,9,17130,324.91,mobile,Safari,USA,282
1110,2025-03-25 17:48:59,view,63,8,21172,462.94,mobile,Safari,USA,85
1809,2025-03-24 11:15:59,view,56,8,23430,292.57,tablet,Chrome,France,46
1021,2025-03-09 14:44:59,view,38,7,40720,447.09,tablet,Chrome,France,64
1251,2025-03-09 01:33:59,view,71,10,33232,731.24,mobile,Chrome,India,183
1828,2025-03-20 09:48:59,view,83,6,22742,459.65,mobile,Chrome,Germany,175
1031,2025-03-25 20:04:59,view,76,4,27081,133.93,tablet,Chrome,India,293
1515,2025-03-24 17:05:59,purchase,91,3,26829,561.59,mobile,Chrome,USA,261
1219,2025-03-15 05:09:59,view,6,10,37793,528.69,mobile,Edge,USA,81
1265,2025-03-15 18:28:59,purchase,41,6,26036,782.91,mobile,Safari,India,293
1340,2025-03-31 14:39:59,cart,36,5,23268,180.74,desktop,Firefox,USA,45
1296,2025-03-06 07:32:59,cart,74,2,33858,64.36,mobile,Firefox,France,115
1088,2025-03-28 20:28:59,view,34,9,37668,680.11,desktop,Firefox,India,77
1849,2025-03-11 21:49:59,view,47,2,31773,172.88,desktop,Safari,France,89
1067,2025-03-27 13:04:59,cart,98,10,20839,163.45,desktop,Edge,Germany,86
1837,2025-03-31 21:42:59,view,71,1,40282,611.59,tablet,Firefox,UK,34
1675,2025-03-17 19:22:59,view,99,6,42708,808.39,desktop,Safari,Germany,52
1555,2025-04-03 04:04:59,view,33,2,19890,527.47,tablet,Safari,USA,230
1416,2025-03-19 22:34:59,view,28,2,11587,168.31,tablet,Chrome,USA,209
1076,2025-03-27 18:46:59,cart,66,9,37296,921.65,mobile,Edge,Canada,66
1579,2025-04-01 20:03:59,view,35,6,11481,948.63,desktop,Edge,India,155
1033,2025-03-04 07:44:59,view,99,8,49814,985.84,tablet,Firefox,USA,261
1088,2025-03-20 11:21:59,view,6,6,37668,698.75,tablet,Firefox,Germany,181
1076,2025-03-08 15:50:59,purchase,91,9,37296,958.64,desktop,Safari,Germany,220
1885,2025-03-09 01:51:59,view,3,9,11014,165.18,desktop,Edge,Germany,129
1307,2025-03-11 17:01:59,view,98,1,38638,267.68,mobile,Chrome,UK,277
1858,2025-03-28 04:02:59,view,70,3,41590,265.39,mobile,Firefox,India,277
1820,2025-03-24 08:07:59,purchase,49,8,10495,372.89,tablet,Chrome,Canada,114
1120,2025-03-31 05:25:59,cart,38,9,42305,849.71,desktop,Chrome,India,244
1358,2025-03-30 19:46:59,view,57,8,21078,235.03,tablet,Safari,Canada,114
1630,2025-03-27 15:21:59,view,35,1,35298,665.54,desktop,Edge,Germany,215
1120,2025-03-18 01:30:59,purchase,84,1,42305,797.25,desktop,Safari,France,116
1084,2025-03-08 10:29:59,view,65,3,40160,489.98,tablet,Chrome,India,197
1460,2025-03-10 07:15:59,view,21,2,35703,497.84,mobile,Chrome,USA,280
1146,2025-03-25 14:04:59,view,71,9,37832,64.44,tablet,Safari,USA,265
1865,2025-03-21 06:32:59,view,54,7,42582,319.01,mobile,Firefox,Canada,170
1284,2025-03-24 09:55:59,view,70,8,36306,141.11,tablet,Edge,France,167
1625,2025-03-17 02:44:59,view,61,3,32391,788.46,tablet,Edge,India,255
1404,2025-04-02 09:17:59,purchase,32,2,17132,239.32,desktop,Chrome,USA,54
1738,2025-03-13 20:53:59,view,77,7,14786,212.11,desktop,Safari,Canada,174
1134,2025-03-31 07:32:59,view,22,6,36868,568.18,tablet,Chrome,Germany,112
1513,2025-03-31 02:45:59,cart,78,7,42646,252.1,tablet,Firefox,France,88
1942,2025-03-18 07:17:59,view,35,6,49644,922.22,mobile,Safari,UK,71
1567,2025-03-19 16:52:59,view,4,8,13407,387.47,mobile,Safari,Canada,102
1207,2025-03-19 15:49:59,view,48,1,20365,880.91,mobile,Chrome,Canada,179
1513,2025-03-07 19:25:59,purchase,72,6,42646,812.07,tablet,Edge,UK,164
1818,2025-03-24 14:59:59,view,34,8,36208,264.99,desktop,Firefox,UK,176
1355,2025-03-22 09:17:59,cart,36,6,21290,670.66,tablet,Firefox,Germany,114
1348,2025-03-16 04:00:59,view,24,1,38212,720.8,tablet,Chrome,India,68
1064,2025-03-26 09:47:59,cart,72,6,33761,224.63,tablet,Edge,India,238
1456,2025-03-14 00:29:59,purchase,20,3,21187,236.65,tablet,Safari,France,62
1817,2025-03-21 15:40:59,cart,85,1,48535,537.07,tablet,Safari,France,93
1817,2025-03-18 11:18:59,purchase,24,4,48535,366.53,tablet,Chrome,France,108
1931,2025-03-24 16:36:59,view,10,7,17254,462.47,mobile,Chrome,Germany,25
1319,2025-03-09 05:40:59,purchase,93,3,30987,528.45,tablet,Safari,UK,53
1461,2025-03-07 10:30:59,view,59,3,47595,36.73,desktop,Firefox,UK,195
1482,2025-03-08 12:02:59,view,16,10,25195,805.71,tablet,Safari,France,252
1116,2025-03-27 20:47:59,cart,69,9,21383,915.22,desktop,Edge,Canada,208
1904,2025-03-12 20:51:59,view,47,4,36740,772.74,mobile,Firefox,USA,166
1618,2025-03-30 13:22:59,view,63,2,18563,84.35,mobile,Chrome,USA,192
1300,2025-03-07 03:54:59,purchase,69,2,22570,184.51,desktop,Edge,Canada,62
1879,2025-03-24 08:02:59,view,16,7,18638,684.64,mobile,Firefox,USA,120
1285,2025-03-04 14:38:59,cart,15,8,10388,195.85,mobile,Safari,India,137
1730,2025-03-21 07:01:59,view,36,6,42980,988.74,mobile,Firefox,India,78
1565,2025-03-10 16:10:59,view,59,4,10275,841.25,tablet,Firefox,Germany,104
1326,2025-04-01 01:14:59,view,12,7,45483,755.71,tablet,Edge,UK,55
1862,2025-03-25 07:18:59,view,73,1,26114,154.14,mobile,Edge,Canada,290
1650,2025-03-16 06:02:59,view,15,2,12050,786.81,mobile,Firefox,Germany,13
1649,2025-03-27 13:08:59,purchase,65,3,39138,18.52,tablet,Chrome,France,68
1056,2025-03-19 00:53:59,view,86,5,28044,264.37,mobile,Chrome,Canada,239
1796,2025-04-01 15:09:59,view,35,3,37771,19.74,tablet,Safari,UK,215
1412,2025-03-12 20:22:59,view,23,10,33149,362.37,mobile,Safari,France,295
1872,2025-03-30 15:18:59,view,22,3,37174,783.72,desktop,Chrome,France,74
1739,2025-03-18 14:42:59,view,27,8,46920,56.08,mobile,Firefox,India,20
1621,2025-03-08 16:38:59,cart,57,6,49101,931.78,desktop,Chrome,France,190
1647,2025-03-21 18:31:59,view,33,10,15531,344.19,tablet,Firefox,Germany,76
1888,2025-03-29 02:55:59,view,1,1,34933,576.34,tablet,Firefox,USA,90
1045,2025-03-15 06:24:59,cart,39,4,22958,266.99,tablet,Safari,UK,41
1088,2025-03-21 01:40:59,view,93,3,37668,621.84,desktop,Edge,Germany,87
1073,2025-03-25 22:20:59,cart,30,7,28260,826.8,tablet,Firefox,Germany,149
1024,2025-03-20 22:50:59,view,28,5,22284,349.55,desktop,Firefox,India,283
1055,2025-03-14 12:59:59,view,20,8,31277,720.0,mobile,Chrome,UK,279
1966,2025-03-11 14:00:59,view,35,9,18590,83.11,mobile,Edge,India,263
1032,2025-03-13 21:06:59,view,73,6,24235,930.86,tablet,Safari,India,240
1150,2025-03-13 13:15:59,cart,22,5,12541,98.31,mobile,Firefox,Germany,168
1427,2025-03-15 22:47:59,cart,71,4,40265,417.58,tablet,Firefox,France,291
1073,2025-03-13 21:54:59,purchase,85,7,28260,524.52,mobile,Firefox,Canada,285
1852,2025-03-29 09:19:59,cart,24,2,28335,747.65,mobile,Safari,France,292
1109,2025-03-17 18:13:59,view,34,7,23384,12.59,desktop,Firefox,UK,63
1427,2025-03-23 07:41:59,purchase,12,8,40265,444.76,tablet,Firefox,UK,73
1768,2025-03-04 09:24:59,view,82,6,17943,198.89,tablet,Chrome,India,105
1751,2025-03-30 23:06:59,view,90,7,44676,536.02,mobile,Chrome,France,114
1150,2025-04-01 08:57:59,purchase,55,5,12541,964.04,mobile,Edge,Canada,86
1257,2025-03-05 04:19:59,view,40,9,42429,89.08,mobile,Chrome,Germany,164
1254,2025-03-30 19:24:59,cart,45,10,42470,759.23,mobile,Firefox,Canada,176
1985,2025-03-25 13:31:59,view,2,4,40053,901.56,tablet,Edge,UK,182
1752,2025-03-22 13:41:59,view,93,3,35863,37.35,mobile,Chrome,Canada,112
1231,2025-03-18 09:55:59,view,95,10,38974,890.5,tablet,Edge,UK,10
1230,2025-03-04 11:42:59,purchase,20,1,21110,478.37,tablet,Safari,India,207
1335,2025-03-31 05:54:59,view,63,9,14747,866.58,mobile,Chrome,Canada,125
1204,2025-04-02 02:26:59,purchase,83,2,40650,364.82,mobile,Chrome,India,190
1454,2025-03-18 06:14:59,view,59,4,23035,187.06,tablet,Chrome,Germany,175
1254,2025-03-23 20:31:59,purchase,86,8,42470,31.68,tablet,Edge,UK,196
1346,2025-03-14 16:50:59,view,20,1,12471,636.31,desktop,Safari,Germany,250
1313,2025-03-16 16:12:59,view,13,2,47238,85.68,tablet,Chrome,USA,181
1002,2025-03-22 09:21:59,view,3,6,28427,390.45,mobile,Firefox,Canada,80
1773,2025-03-27 02:35:59,cart,2,2,35413,317.18,tablet,Edge,Germany,249
1187,2025-03-06 05:53:59,view,22,5,29589,174.38,tablet,Safari,Germany,234
1522,2025-03-04 23:27:59,view,47,3,14592,214.59,mobile,Edge,India,79
1037,2025-03-28 01:28:59,view,12,8,39739,215.41,desktop,Chrome,Germany,21
1308,2025-04-01 05:02:59,view,90,9,48044,358.51,mobile,Chrome,Canada,42
1782,2025-03-04 02:36:59,view,6,10,12232,202.72,desktop,Firefox,UK,72
1985,2025-03-18 05:30:59,view,95,8,40053,924.64,desktop,Chrome,France,221
1174,2025-03-26 19:06:59,cart,56,8,21352,222.07,desktop,Edge,UK,287
1512,2025-03-15 06:03:59,view,66,5,19901,251.96,mobile,Chrome,France,64
1860,2025-03-28 17:44:59,view,22,2,32032,52.67,mobile,Firefox,India,20
1948,2025-04-03 14:59:59,view,81,6,27701,161.33,desktop,Safari,Germany,147
1717,2025-03-30 14:18:59,cart,15,10,22437,787.92,desktop,Safari,Germany,246
1809,2025-03-10 05:53:59,view,50,7,23430,112.29,desktop,Safari,India,258
1735,2025-03-26 03:27:59,view,98,6,17394,625.27,desktop,Safari,USA,200
1922,2025-03-27 23:28:59,cart,38,8,12574,880.51,tablet,Safari,Canada,180
1150,2025-03-06 22:13:59,view,50,6,12541,695.82,tablet,Safari,Germany,166
1330,2025-03-29 20:45:59,view,51,2,16488,984.59,desktop,Chrome,Canada,184
1215,2025-03-06 21:29:59,view,66,10,31242,843.35,desktop,Safari,India,15
1569,2025-03-16 15:08:59,view,56,5,37417,332.72,mobile,Edge,Germany,270
1587,2025-03-29 10:04:59,view,12,5,14621,884.62,tablet,Firefox,Canada,135
1171,2025-03-19 14:58:59,view,41,4,23253,52.21,tablet,Firefox,Germany,80
1378,2025-03-14 15:14:59,view,28,5,21738,505.17,mobile,Chrome,UK,146
1922,2025-03-28 00:25:59,purchase,42,3,12574,777.55,mobile,Chrome,Germany,72
1605,2025-03-27 17:25:59,purchase,36,10,34003,453.11,tablet,Edge,USA,277
1685,2025-03-19 18:43:59,view,90,1,12415,100.17,desktop,Edge,Germany,52
1275,2025-03-04 15:50:59,view,27,3,32506,403.72,mobile,Safari,Germany,90
1692,2025-03-04 13:18:59,cart,5,8,40569,664.29,tablet,Safari,USA,68
1479,2025-03-09 04:15:59,view,88,10,11422,161.51,mobile,Firefox,Germany,217
1464,2025-03-26 01:26:59,view,35,4,34145,79.21,desktop,Firefox,Germany,294
1427,2025-03-12 01:09:59,view,1,8,40265,815.68,desktop,Firefox,France,126
1226,2025-03-11 22:46:59,view,67,1,37356,435.07,mobile,Edge,India,249
1317,2025-03-18 16:12:59,cart,75,9,18091,542.15,mobile,Edge,Canada,148
1268,2025-03-29 22:05:59,view,89,7,41035,721.04,tablet,Chrome,France,108
1692,2025-03-28 02:57:59,purchase,7,6,40569,63.06,desktop,Safari,USA,65
1796,2025-03-25 20:39:59,cart,67,3,37771,283.81,mobile,Edge,Germany,244
1586,2025-03-17 16:47:59,view,66,1,14736,159.52,tablet,Firefox,USA,17
1448,2025-03-05 01:07:59,view,20,4,32178,307.89,tablet,Safari,Canada,250
1260,2025-03-30 04:40:59,view,46,10,22017,368.45,tablet,Safari,Germany,276
1317,2025-03-23 15:16:59,purchase,27,2,18091,361.42,mobile,Firefox,USA,119
1696,2025-04-03 00:19:59,view,93,2,13406,905.88,mobile,Chrome,USA,223
1796,2025-03-30 15:44:59,purchase,39,8,37771,605.98,tablet,Firefox,Canada,17
1278,2025-03-23 06:32:59,view,12,7,32361,948.59,desktop,Edge,Canada,266
1907,2025-03-25 18:39:59,cart,12,9,18490,391.54,desktop,Edge,UK,141
1737,2025-03-17 19:46:59,cart,47,8,24845,398.79,tablet,Firefox,France,221
1009,2025-03-23 23:31:59,cart,68,2,17490,238.74,mobile,Firefox,France,19
1818,2025-04-03 13:47:59,purchase,16,3,18970,105.47,mobile,Firefox,Germany,18
1594,2025-03-04 10:59:59,view,25,10,39714,103.66,desktop,Edge,Germany,16
1704,2025-03-12 19:06:59,cart,55,5,14942,596.7,desktop,Chrome,USA,103
1907,2025-03-25 05:50:59,purchase,55,10,18490,309.09,tablet,Firefox,India,140
1448,2025-03-09 02:32:59,cart,60,6,32178,138.75,mobile,Firefox,France,52
1755,2025-03-27 15:06:59,view,98,6,31304,457.87,mobile,Firefox,France,258
1569,2025-03-19 04:54:59,cart,66,3,37417,190.7,mobile,Edge,UK,149
1078,2025-03-14 16:43:59,view,28,7,33541,130.78,desktop,Firefox,France,142
1843,2025-03-12 18:36:59,view,75,8,49917,906.41,tablet,Chrome,USA,6
1928,2025-03-17 18:40:59,view,62,4,13846,818.47,mobile,Firefox,France,279
1757,2025-03-18 13:28:59,cart,52,7,30322,816.98,tablet,Firefox,France,218
1569,2025-03-09 12:38:59,purchase,87,9,37417,713.93,desktop,Edge,India,84
1428,2025-04-02 09:09:59,view,55,6,35827,108.0,tablet,Firefox,Canada,158
1414,2025-03-13 17:23:59,view,56,1,10560,191.73,desktop,Safari,Germany,258
1967,2025-03-18 06:27:59,view,28,5,11321,547.22,desktop,Firefox,UK,223
1149,2025-04-03 12:02:59,view,84,2,42257,653.54,tablet,Edge,UK,156
1931,2025-03-16 08:21:59,cart,34,4,17254,142.29,tablet,Safari,Canada,164
1400,2025-03-30 07:18:59,view,83,9,19874,190.47,mobile,Chrome,Canada,232
1052,2025-03-29 04:00:59,cart,3,4,46977,666.76,mobile,Firefox,Germany,264
1971,2025-03-07 00:50:59,view,9,2,26423,405.29,desktop,Chrome,USA,257
1050,2025-03-28 01:50:59,view,90,4,16287,886.17,desktop,Firefox,USA,111
1696,2025-03-26 20:11:59,view,35,10,13406,891.02,tablet,Chrome,France,297
1951,2025-03-09 03:18:59,view,20,6,17832,14.76,tablet,Edge,USA,224
1627,2025-03-18 19:05:59,cart,52,8,15429,464.6,mobile,Firefox,France,210
1042,2025-03-19 14:00:59,view,36,4,17482,186.79,tablet,Chrome,India,183
1529,2025-03-14 07:34:59,view,33,3,29430,639.6,mobile,Safari,France,285
1011,2025-03-05 11:25:59,view,95,10,29848,825.42,desktop,Safari,France,51
1684,2025-04-02 17:59:59,view,42,7,20104,190.59,mobile,Edge,Canada,75
